nodes,names,betweenness_centrality,closeness_centrality,eigenvector_centrality,degree_centrality,load_centrality
合一天使基金,0.00212055347174,0.284305907616,0.00470122310641,0.00930713547053,0.00214914845713
集结号资本,0.00853237682401,0.319265004405,0.0190891837641,0.0217166494312,0.00888548441835
春晓资本,0.0,0.263532715345,0.00172272095594,0.00103412616339,0.0
亚豪资本,0.0,0.255412003524,0.00130392421264,0.00206825232678,0.0
经纬中国,0.105892950412,0.443195635934,0.228693575455,0.148914167528,0.101298849536
贵格天使,3.87097313154e-05,0.278879169166,0.00461891900833,0.00413650465357,4.84980548483e-05
同威创投,0.000396002809589,0.282628036686,0.00332394826463,0.00413650465357,0.000589487834962
微软Microsoft,0.0,0.26369394674,0.00188651613751,0.00103412616339,0.0
元禾控股,0.00113852463716,0.322852251645,0.0145227808909,0.0103412616339,0.00135550195782
VY Capital,7.82063614513e-05,0.31950167231,0.0246702525029,0.00723888314374,9.14540801131e-05
晨晖资本,1.68398985556e-06,0.285058039647,0.00502968641158,0.00206825232678,1.70411508918e-06
华旦天使投资,0.000614214404847,0.324921037276,0.0155341635782,0.00620475698035,0.000667642894088
启明创投,0.025067481074,0.393614388992,0.153103246108,0.0754912099276,0.0243247942741
TA Associates,2.32201748706e-06,0.278518743746,0.00521867447752,0.00310237849018,3.99216233711e-06
泽清资本,0.0,0.00137883488452,6.30762163395e-17,0.00103412616339,0.0
太平洋保险,0.00539183956067,0.321767641617,0.0227231622316,0.0144777662875,0.00516144416364
ONES Ventures,0.0,0.238653242495,0.000433273563597,0.00103412616339,0.0
Infinity Venture Partners,0.00278980725516,0.338709434928,0.0380032063615,0.0144777662875,0.00293611058735
浅石创投,0.000312645574985,0.310636220502,0.00988379373962,0.00517063081696,0.000431744176067
华人文化产业基金,0.000831867935841,0.354884936967,0.0554545211908,0.0186142709411,0.000884442272437
东方园林,0.0,0.298792205162,0.00746162561155,0.00103412616339,0.0
传媒梦工场,0.00096157993636,0.342341347058,0.0269342372447,0.0103412616339,0.000996602254553
IDG资本,0.115699396321,0.449669020288,0.237785404675,0.166494312306,0.110666930178
维度资本(维度创业工场),0.0,0.198118940908,2.2205653664e-05,0.00103412616339,0.0
莉莉丝/刀塔传奇,0.0,0.223146650762,0.0002461592785,0.00103412616339,0.0
达内科技,0.00195263573709,0.292704757858,0.00536092899169,0.00206825232678,0.00195263573709
联创策源,0.0144101875613,0.397242171379,0.118969224563,0.0568769389866,0.0138367973672
银泰资本Ventech,0.00308029483195,0.358128588239,0.0610901624697,0.0217166494312,0.00308659883766
明势资本,0.00871448857501,0.365725715695,0.0599111113351,0.0299896587384,0.00869911170138
新电投资SingTel Innov8,0.00195263573709,0.215073730512,0.000101171169322,0.00206825232678,0.00195263573709
中文在线,0.00390098937826,0.299935807896,0.00777549204379,0.00723888314374,0.00390098937826
观天资本(西科天使基金),0.0,0.233292425411,0.000330661720913,0.00103412616339,0.0
紫辉创投,0.00558130233565,0.343569355079,0.03407168451,0.0227507755946,0.00565722660922
中信产业基金,0.00297680887995,0.366036310782,0.0652710202135,0.0258531540848,0.00304808157769
众晖资本,0.0,0.26837344704,0.00299816050194,0.00206825232678,0.0
极客帮创投,0.0241886805488,0.373652150799,0.071175318468,0.0537745604964,0.0240752091461
探针创投,2.00017762651e-05,0.279150101001,0.0027800533479,0.00206825232678,2.28250351896e-05
UCWEB优视科技,1.28341669749e-05,0.288106788734,0.005314007725,0.00310237849018,1.22181391589e-05
Integral富厚投资,0.00196663539182,0.283278183336,0.00651432172849,0.00413650465357,0.00196984295713
旦恩创投,3.54299864316e-05,0.290632337118,0.00540836248961,0.00413650465357,3.59083295638e-05
Forgame,0.00014038524579,0.292903673766,0.00689355204565,0.00413650465357,0.000248495721003
博思投资,0.0,0.279240528634,0.00459628528664,0.00206825232678,0.0
力鼎资本,0.0021155617343,0.296225261819,0.00658026333327,0.00517063081696,0.00213827081876
顺为基金,0.0226765849496,0.39651127502,0.148727988815,0.0661840744571,0.0221091741185
东方汇富,0.000796547153829,0.306767086083,0.00761825779551,0.00310237849018,0.000974528169325
太浩创投,8.48387634231e-05,0.286574305815,0.00584401437551,0.00413650465357,0.000108212546736
源码资本,0.00642610279487,0.373652150799,0.0878871703221,0.0341261633919,0.0062887830479
上海致景投资,0.000313120358565,0.322248789493,0.0149547637467,0.00827300930714,0.000337554661585
九宇资本,0.00195263573709,0.195645826576,4.98187027658e-05,0.00310237849018,0.00195263573709
江南资本,0.0,0.298792205162,0.00639584431732,0.00103412616339,0.0
世纪长河集团,0.0,0.218563770764,0.000148084198951,0.00103412616339,0.0
携程,0.00257200398432,0.329642643171,0.0415340341443,0.0165460186143,0.00254998441437
e.ventures,0.00040600383138,0.306548901811,0.00874205473025,0.00620475698035,0.000397066349082
青锐创投,0.00584506092352,0.23247451777,0.000203321729828,0.00413650465357,0.00584506092352
鼎峰资本,0.0,0.272014992708,0.00353806103783,0.00206825232678,0.0
雄牛资本,1.38262548422e-05,0.338443467567,0.0289340678442,0.00620475698035,1.39728353731e-05
凯辉私募股权投资基金,4.91696199898e-05,0.31108463078,0.0137045463921,0.00413650465357,6.33433996459e-05
星瀚资本,8.11542007119e-05,0.289753113241,0.00647326472711,0.00517063081696,9.19437509719e-05
达鑫电子,0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
麦腾创投,0.0,0.301404025137,0.00785825160312,0.00310237849018,0.0
美国中经合集团,0.0031599371019,0.3528512124,0.0445360255529,0.0196483971044,0.00320118284826
新沃资本,0.000353925771263,0.28033024777,0.00398094063824,0.00723888314374,0.000425203199868
东湖天使基金,0.00395712248245,0.278698839926,0.00313196337359,0.00517063081696,0.00396742821708
IFC国际金融公司,0.0,0.301931878071,0.0132263173515,0.00413650465357,0.0
西京投资,0.0,0.251977641594,0.00107283721806,0.00103412616339,0.0
辰海资本,0.00226351735529,0.331671993802,0.0213895231939,0.0124095139607,0.00228331400641
爱施德,0.000402333983777,0.292605401185,0.00696561214929,0.00827300930714,0.000621564959419
英诺天使基金,0.0170898465552,0.366503193832,0.0528875360644,0.0455015511892,0.0169110376569
秉诚资本,0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
风云天使基金,8.98412325752e-05,0.261216821786,0.00201197621614,0.00206825232678,0.00013309881774
诚承投资,0.00244830484677,0.307204387702,0.00822132229587,0.00620475698035,0.00262921521604
启赋资本,0.00248669351619,0.332696067886,0.022849827565,0.0165460186143,0.00273679153905
起点创业营,0.000219576208708,0.280695379971,0.00303224861023,0.00413650465357,0.0002902870163
万融资本,0.0,0.23335557983,0.000341416357695,0.00206825232678,0.0
互动娱乐,5.81263421206e-05,0.286383890994,0.00514831576566,0.00206825232678,0.000115782939016
熙金资本Zhong Capital,0.000402237719723,0.316684611276,0.0166763715571,0.00827300930714,0.000536168992146
英飞尼迪Infinity,2.96158897363e-05,0.30874481085,0.0101117310556,0.00310237849018,3.61989727184e-05
大米创投基金,0.0,0.278518743746,0.00273950108461,0.00206825232678,0.0
上汽投资(尚颀资本),0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
雷柏科技,0.0,0.27673050141,0.00446568781272,0.00206825232678,0.0
沙丘资本,0.000169031811277,0.271244654466,0.00296817424737,0.00206825232678,0.000226345087013
上海交大产业投资管理集团,0.0,0.232036476956,0.000432967283991,0.00103412616339,0.0
银来集团,0.0,0.22720493197,0.000251710133367,0.00310237849018,0.0
联想之星,0.0118910080986,0.365415647263,0.0547138305482,0.0351602895553,0.0120374842485
紫光集团有限公司,0.0,0.186664251168,1.0001090649e-05,0.00103412616339,0.0
天泽投资,0.0,0.27435248628,0.00320642488282,0.00310237849018,0.0
易凯资本,0.0,0.192371236754,1.82532270293e-05,0.00103412616339,0.0
浙江九仁资本,0.0,0.301720515188,0.00720015067791,0.00103412616339,0.0
金浦投资,0.0,0.198301244972,3.06205369538e-05,0.00206825232678,0.0
恒泰资本CHT Capital,0.0,0.22366775088,0.00016581545173,0.00103412616339,0.0
Investec英国天达集团,0.0,0.309632008582,0.0133586331397,0.00517063081696,0.0
FreesFund峰瑞资本,0.000456528111752,0.32926490141,0.0212403258985,0.00930713547053,0.000496468563472
毅达资本,0.0059640698898,0.331035142816,0.0209643710173,0.0103412616339,0.00597350572436
天珑移动,0.0,0.30753318298,0.00943111627396,0.00206825232678,0.0
青宥仟和投资,0.0,0.317384209091,0.0146617762895,0.00206825232678,0.0
士兰创投(士兰控股),0.000435789252502,0.30633102768,0.00889957025804,0.00517063081696,0.000507815502584
中金前海基金,0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
KKR,0.0,0.282350315065,0.00560130648377,0.00206825232678,0.0
逐鹿资本,2.1472436283e-05,0.278879169166,0.00357788399613,0.00413650465357,2.64563071343e-05
久其软件,0.0,0.204900288066,5.56623133894e-05,0.00310237849018,0.0
掌趣科技,0.000231971870072,0.276908291646,0.00390764739289,0.00517063081696,0.000319832007549
优客工场,0.0,0.196672487313,2.566003042e-05,0.00103412616339,0.0
新东方,0.00529175388026,0.327389104403,0.0228317800467,0.0165460186143,0.00549419135483
华兴资本,0.00267805354265,0.35459297075,0.0453884049988,0.0155118924509,0.00265102682356
阅文集团,0.0,0.19075359856,1.51335434784e-05,0.00103412616339,0.0
快创营,2.66883486105e-05,0.304814537444,0.00913433420863,0.00413650465357,3.39006436366e-05
盈峰资本,0.0,0.25847541586,0.00162292044312,0.00206825232678,0.0
中骏基金,0.0,0.264828114253,0.0021649784737,0.00103412616339,0.0
常州高新投,0.0,0.260663898365,0.00193307535607,0.00103412616339,0.0
天奇阿米巴基金,0.00195263573709,0.270309034773,0.00182528296085,0.00310237849018,0.00195263573709
安大略省教师退休基金Ontario Teachers,0.0,0.254582253955,0.0013919092599,0.00103412616339,0.0
雅诗阁Ascott,0.0,0.245308910613,0.0015554162978,0.00206825232678,0.0
国灏创投,0.0,0.186664251168,6.8302903413e-06,0.00310237849018,0.0
 青山资本,8.77227410154e-05,0.310748201836,0.0100524727773,0.00413650465357,0.000104061913613
天使投资人何华峰,0.0,0.244960361436,0.000857059141654,0.00103412616339,0.0
风和投资,0.0010430654514,0.310077522263,0.0130332204471,0.0124095139607,0.00118947518359
湾海投资,0.0058461314475,0.22401650517,0.000166332383711,0.00413650465357,0.0058461314475
金山软件,0.000116259673306,0.326027046858,0.0291518145015,0.00827300930714,0.000110532241588
约印创投,0.0,0.19825563751,2.9656272856e-05,0.00103412616339,0.0
重山资本,8.39652505544e-05,0.278969421324,0.00434703853492,0.00620475698035,0.000161880076279
宝宝树,0.0,0.229687053528,0.00030033270187,0.00103412616339,0.0
东方华盖创投,0.000480371861889,0.287530190758,0.00485119924204,0.00517063081696,0.000573090277048
隆领投资,0.00956389147195,0.359772751207,0.0494813311201,0.0320579110651,0.0094385990162
SOS Ventures,0.00197731099762,0.28571942721,0.00474773229982,0.00517063081696,0.00201989206057
海邦投资,0.0,0.198164485493,2.29281535111e-05,0.00206825232678,0.0
麟玺创投,0.0,0.26720877616,0.00287421740853,0.00103412616339,0.0
500 Startups,0.00034582948581,0.302249478223,0.00822170974399,0.00930713547053,0.000383093486043
信中利资本,0.00808793565148,0.3528512124,0.0381429644652,0.0258531540848,0.0081813856167
张江火炬创投,0.0,0.270648512368,0.00266109340708,0.00206825232678,0.0
崇德投资,0.00698973933233,0.332824521966,0.0290290897512,0.0124095139607,0.00655528752872
天使投资人左磊,0.0,0.00206825232678,4.03687784573e-15,0.00206825232678,0.0
挚信资本,0.00518755562195,0.376425987726,0.102082885049,0.0444674250259,0.00514245019605
华为,4.8470195143e-06,0.263452173561,0.00228629523288,0.00206825232678,6.18129762396e-06
集富亚洲JAFCO,0.00248079457198,0.336461948436,0.0381890518319,0.0217166494312,0.00248354460528
暴龙投资,0.00093381853365,0.277621742961,0.00326033764618,0.00517063081696,0.00107612808949
纪源资本GGV,0.0149485623209,0.3943346349,0.14138848256,0.0651499482937,0.0144875541072
麒麟资本Kylin Capital,0.0,0.265153956288,0.00262702156084,0.00206825232678,0.0
玖富集团,0.00177605066977,0.308303115841,0.0102193688039,0.00930713547053,0.00194857733541
瓦肯资本Vulcan Capital,0.0,0.297246728239,0.00953939375342,0.00517063081696,0.0
集素资本,0.00779555561265,0.250658770542,0.000705152477814,0.00620475698035,0.00779555561265
Korea Investment Partners韩投伙伴,0.0,0.254431969272,0.00149836733544,0.00103412616339,0.0
华软投资CSIC,0.00221848305562,0.314145594713,0.0129931850153,0.00620475698035,0.00225607110636
AngelVest天使谷,0.0040277099496,0.309966023694,0.01532875048,0.00930713547053,0.00407308663132
易方达基金,0.00018754597586,0.258011227744,0.00126272830071,0.00310237849018,0.00027163812378
伟高达创投Vickers Capital,0.000468940080657,0.295008730969,0.00953965191601,0.00723888314374,0.000579530782259
KTB投资集团,0.000104099454231,0.340314059176,0.0367139594159,0.0124095139607,0.000105141208522
JJ比赛(竞技创投),0.00040672807728,0.327264810893,0.017075978902,0.00827300930714,0.000426344210103
同创伟业,0.0143579126358,0.355616960352,0.0471973583733,0.0372285418821,0.014614383584
银瑞达Investor AB,0.000126000127814,0.314031151873,0.0108264951412,0.00620475698035,0.000165794201809
通用技术创投,0.0,0.292208648099,0.00827254521976,0.00206825232678,0.0
中汇国投,0.00195263573709,0.289461219574,0.00886917181662,0.00620475698035,0.00195263573709
创吧投资,0.000260690693997,0.26778984526,0.00196223998373,0.00517063081696,0.000361425881315
蓝湖资本,0.000264186601761,0.341662906022,0.0451600704922,0.0113753877973,0.00027352011655
人人公司,0.0067365916869,0.355323788909,0.0444328693968,0.0144777662875,0.0066876282691
京西创投(首钢基金),0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
奥飞动漫,0.000270211506605,0.319146801885,0.0192512229985,0.00723888314374,0.000287409262593
Cybernaut赛伯乐投资,5.81261451367e-05,0.263774636442,0.0016327018449,0.00310237849018,8.05956470882e-05
创东方投资,0.0129696628832,0.309743266939,0.0105007041162,0.0175801447777,0.0132305886184
光大体育文化产业股权投资基金,0.0,0.216423678607,0.000189148074341,0.00103412616339,0.0
泰有投资,0.00590419473855,0.308303115841,0.0100700105202,0.00827300930714,0.00591345693901
鼎聚投资,0.000706701651503,0.295109726769,0.00751546426714,0.0103412616339,0.000856264319473
浙报传媒(东方星空),0.00143445467198,0.319620137891,0.0125181117039,0.00620475698035,0.00159902593728
盛万投资,9.42069752766e-05,0.285435599964,0.00546106279176,0.00310237849018,0.000174212091236
时尚传媒,0.000463609433053,0.325166168198,0.0164642586326,0.00930713547053,0.000514220315843
中广文影,2.56088847182e-06,0.310077522263,0.0175683548304,0.00413650465357,2.39135854474e-06
清科创投,0.012720450871,0.385861912217,0.0892536620551,0.0496380558428,0.0123773921408
约瑟投资,0.0,0.252642295396,0.00101451966637,0.00206825232678,0.0
凯兴资本,7.73626036186e-05,0.28849247386,0.0073277729611,0.00517063081696,0.000102553719546
云启创投,0.00289346669288,0.341933959497,0.0396735505455,0.0155118924509,0.00269185508365
青松基金,0.00641983847883,0.332055281931,0.0203682601878,0.0206825232678,0.00679714790862
易一天使,0.00568397526813,0.305462619381,0.00844560630058,0.0124095139607,0.00621494081573
太火鸟,1.10585893886e-05,0.270393824308,0.0036377409801,0.00413650465357,1.10518913403e-05
Tenaya Capital,1.07052397867e-06,0.271159330573,0.00217363117585,0.00310237849018,1.07052397867e-06
天天投,0.000224989516975,0.294907804274,0.00773365619093,0.00620475698035,0.000295860318888
聚美优品,0.0,0.240719215831,0.000557797810088,0.00206825232678,0.0
软银中国,0.0181881612121,0.37774562309,0.0875237371139,0.0558428128232,0.0178826014506
粤科金融集团,0.0,0.00103412616339,1.97113176061e-18,0.00103412616339,0.0
中关村兴业投资,9.25178290389e-05,0.305679259536,0.0134650908752,0.00517063081696,0.000105654072636
成为资本,0.0120836083412,0.367440542154,0.0871707229856,0.0423991726991,0.0118512771371
万达集团,0.000580951299927,0.324554033092,0.0311545789203,0.0165460186143,0.00071226610545
禾林资本,0.0,0.236882525939,0.000447172804424,0.00206825232678,0.0
春华资本Primavera,0.000615514618396,0.315640978357,0.0171310213977,0.00620475698035,0.00068680417886
中科创星,0.0,0.238653242495,0.000601060283358,0.00103412616339,0.0
乐游资本,0.000298524525159,0.306767086083,0.00848627785078,0.00413650465357,0.000314109095628
山行资本,0.00209381178982,0.283371305685,0.00418923730359,0.00517063081696,0.00215019639108
漫步者Edifier,0.0,0.228530093291,0.000312509486094,0.00206825232678,0.0
北京马力天使投资中心,0.0,0.246219797741,0.000704159436019,0.00206825232678,0.0
银翎资本Silverlink Capital,6.25066748915e-05,0.266877867459,0.00573326497907,0.00413650465357,0.00014247388321
谆朴投资,0.00195263573709,0.218563770764,0.000156451410046,0.00206825232678,0.00195263573709
厚朴基金,0.000256973652478,0.322008035821,0.0275773035617,0.00930713547053,0.000319117101061
长江国弘投资,0.000199285605424,0.276375604967,0.00389567512879,0.00310237849018,0.00031069992908
MFund魔量基金,0.000774708072738,0.323579396356,0.018990524842,0.00827300930714,0.000840776147563
国海创新资本/国海证券,0.0,0.236882525939,0.000447172804424,0.00206825232678,0.0
蓝巨投资,0.0,0.253982177929,0.00125609635061,0.00103412616339,0.0
千合资本,0.0069394209884,0.320929081122,0.0164522792891,0.0124095139607,0.00696749807199
华登国际投资,0.00261366323193,0.350555311872,0.0354272008247,0.0155118924509,0.00261898562881
冠军VC,0.0,0.258011227744,0.00119336283353,0.00103412616339,0.0
朱雀投资,0.0,0.239581854334,0.00051804296009,0.00103412616339,0.0
华策影视,0.0,0.00206825232678,4.03687784573e-15,0.00206825232678,0.0
禹杉投资,0.0,0.210196418408,5.74782209685e-05,0.00103412616339,0.0
银江股份(银江资本),0.000126250669031,0.264990935104,0.00189667916729,0.00310237849018,0.000217715442245
涌金集团,3.23949736206e-05,0.314719062392,0.0133403488846,0.00517063081696,3.13240874916e-05
国泰君安,0.00192572327703,0.31598809087,0.0192785000192,0.0103412616339,0.00205930874344
朗玛峰创投,0.00121546784064,0.312324460831,0.0141995962247,0.0103412616339,0.00131211124456
LB投资(LB Investment),0.000225419667716,0.311421788978,0.0157307664984,0.00930713547053,0.000274051819219
无极道投资,0.0,0.181133749084,5.41512601586e-06,0.00206825232678,0.0
中国先锋金融集团,0.0,0.271074060344,0.00293054003807,0.00310237849018,0.0
罗莱家纺,0.0,0.26720877616,0.00287421740853,0.00103412616339,0.0
深圳点石投资,4.49063328099e-05,0.26854065791,0.00221315606887,0.00310237849018,6.39802614317e-05
大众点评网,0.000273965007685,0.337251765216,0.0397176259212,0.0134436401241,0.000281649875159
金沙江创投,0.0158412166067,0.379909877432,0.0891338672416,0.0455015511892,0.0157177085634
凤凰传媒,0.0,0.227745181478,0.0002527926886,0.00206825232678,0.0
帮实资本,0.0039509962155,0.28849247386,0.00492284322136,0.00517063081696,0.00396326187489
三井物产环球投资/三井创投MGI,0.0,0.312550947024,0.0128431808469,0.00310237849018,0.0
SIG海纳亚洲,0.0132133558474,0.390582470273,0.135831754563,0.0599793174767,0.0126404677822
Cisco思科,0.0,0.298792205162,0.00746162561155,0.00103412616339,0.0
宜华木业,0.0,0.26720877616,0.00287421740853,0.00103412616339,0.0
前海人寿保险,0.0,0.00206825232678,4.03687784573e-15,0.00206825232678,0.0
元素资本,0.000125666882159,0.303312987999,0.00941215760439,0.00620475698035,0.000176145503551
Wicklow Capital,0.0,0.280148037664,0.00675438976362,0.00310237849018,0.0
东方元鼎资本,0.00584506092352,0.246219797741,0.000599637606522,0.00620475698035,0.00584506092352
优联资本,0.0,0.256171028794,0.00146950083855,0.00310237849018,0.0
如山创投,0.00292839448016,0.327389104403,0.025038935612,0.0155118924509,0.00300012111422
涌铧投资,0.000421702935884,0.324187857049,0.0203073610242,0.00930713547053,0.000537362873231
珠海互娱在线资本,0.00199813432226,0.246501433198,0.000826259346983,0.00413650465357,0.00197799546692
PartnerAngel伙伴创投戴志康,0.00245067661257,0.335284135314,0.0259554989401,0.0155118924509,0.00258717022595
伯乐纵横投资,0.0,0.258552942979,0.00184376523423,0.00206825232678,0.0
富达Fidelity Investments,0.0,0.267457496709,0.00256674031019,0.00103412616339,0.0
唯品会,0.000683078649852,0.328888024377,0.0228439531706,0.00930713547053,0.00074897504617
天创资本,0.0,0.268708077273,0.00183868376047,0.00103412616339,0.0
创投圈拓璞基金,0.000506436733276,0.30753318298,0.0084789127417,0.00620475698035,0.000602956567987
华澍资本,6.39244391294e-05,0.278518743746,0.00339340199917,0.00310237849018,7.8191315789e-05
Sirius Venture Capital,0.0,0.277711182955,0.00487186620317,0.00413650465357,0.0
尚心资本Shining Capital Management,0.0,0.304706791054,0.00748634712756,0.00103412616339,0.0
顺丰速运,1.23800110751e-05,0.284587491546,0.00444693129493,0.00206825232678,1.51941595655e-05
火柴快鹿投资基金,0.0,0.230300697807,0.000484717603292,0.00103412616339,0.0
岩桥投资,0.0,0.252198803947,0.000938865807636,0.00206825232678,0.0
